Population: 256
Generation: 0



fitness: 535.869  complexity: 11  size: 9
fitness: 536.279  complexity: 9  size: 8
fitness: 543.11  complexity: 11  size: 9
fitness: 543.395  complexity: 9  size: 8
fitness: 543.674  complexity: 9  size: 8
fitness: 544.8  complexity: 9  size: 8
fitness: 545.233  complexity: 11  size: 9
fitness: 548.797  complexity: 9  size: 8
fitness: 552.817  complexity: 10  size: 8
fitness: 552.872  complexity: 10  size: 8
fitness: 553.11  complexity: 9  size: 8
fitness: 553.14  complexity: 10  size: 8
fitness: 553.566  complexity: 9  size: 8
fitness: 556.025  complexity: 9  size: 8
fitness: 557.846  complexity: 9  size: 8
fitness: 558.225  complexity: 9  size: 8
fitness: 559.391  complexity: 9  size: 8
fitness: 565.968  complexity: 10  size: 8
fitness: 568.383  complexity: 11  size: 9
fitness: 577.005  complexity: 9  size: 8
fitness: 587.437  complexity: 11  size: 9
fitness: 617.755  complexity: 11  size: 9
fitness: 617.896  complexity: 11  size: 9


Species: nan  offsprings: 29  size: 16
fitness: 264.928  complexity: 10  size: 8
fitness: 457.856  complexity: 11  size: 9
fitness: 469.689  complexity: 11  size: 9
fitness: 522.635  complexity: 9  size: 8
fitness: 548.779  complexity: 9  size: 8
fitness: 552.485  complexity: 11  size: 9
fitness: 561.608  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: 518.84  complexity: 9  size: 8
fitness: 547.171  complexity: 10  size: 8
fitness: 551.485  complexity: 9  size: 8
fitness: 568.112  complexity: 10  size: 8
fitness: 569.453  complexity: 11  size: 8
fitness: 583.085  complexity: 10  size: 8
fitness: nan  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8


Species: 416.232  offsprings: 22  size: 24
fitness: 4.53209  complexity: 10  size: 8
fitness: 12.9155  complexity: 10  size: 8
fitness: 27.61  complexity: 10  size: 8
fitness: 71.8335  complexity: 10  size: 8
fitness: 136.081  complexity: 10  size: 8
fitness: 332.438  complexity: 10  size: 8
fitness: 430.065  complexity: 10  size: 8
fitness: 441.167  complexity: 10  size: 8
fitness: 484.579  complexity: 10  size: 8
fitness: 487.809  complexity: 12  size: 9
fitness: 506.574  complexity: 10  size: 8
fitness: 509.898  complexity: 10  size: 8
fitness: 526.999  complexity: 10  size: 8
fitness: 528.126  complexity: 12  size: 9
fitness: 529.258  complexity: 10  size: 8
fitness: 533.716  complexity: 10  size: 8
fitness: 534.81  complexity: 11  size: 8
fitness: 537.354  complexity: 10  size: 8
fitness: 542.457  complexity: 10  size: 8
fitness: 551.869  complexity: 12  size: 9
fitness: 555.107  complexity: 10  size: 8
fitness: 557.811  complexity: 12  size: 9
fitness: 571.74  complexity: 12  size: 9
fitness: 574.828  complexity: 10  size: 8


Species: nan  offsprings: 20  size: 7
fitness: nan  complexity: 12  size: 9
fitness: 12.9042  complexity: 12  size: 9
fitness: 86.5494  complexity: 12  size: 9
fitness: nan  complexity: 12  size: 9
fitness: 54.6981  complexity: 12  size: 9
fitness: nan  complexity: 13  size: 9
fitness: 99.6921  complexity: 12  size: 9


Species: 416.359  offsprings: 19  size: 16
fitness: 101.014  complexity: 10  size: 9
fitness: 339.555  complexity: 10  size: 9
fitness: 383.795  complexity: 10  size: 9
fitness: 405.663  complexity: 10  size: 9
fitness: 410.058  complexity: 10  size: 9
fitness: 415.372  complexity: 10  size: 9
fitness: 426.446  complexity: 10  size: 9
fitness: 426.652  complexity: 10  size: 9
fitness: 430.951  complexity: 10  size: 9
fitness: 438.918  complexity: 10  size: 9
fitness: 446.757  complexity: 10  size: 9
fitness: 453.021  complexity: 10  size: 9
fitness: 466.295  complexity: 10  size: 9
fitness: 477.269  complexity: 10  size: 9
fitness: 516.214  complexity: 10  size: 9
fitness: 523.758  complexity: 10  size: 9


Species: 347.55  offsprings: 15  size: 8
fitness: 19.3306  complexity: 8  size: 8
fitness: 181.966  complexity: 8  size: 8
fitness: 407.841  complexity: 8  size: 8
fitness: 422.806  complexity: 9  size: 8
fitness: 425.159  complexity: 8  size: 8
fitness: 438.096  complexity: 8  size: 8
fitness: 442.062  complexity: 8  size: 8
fitness: 443.135  complexity: 8  size: 8


Species: 342.556  offsprings: 15  size: 30
fitness: 0.145964  complexity: 13  size: 9
fitness: 8.12926  complexity: 8  size: 8
fitness: 16.6788  complexity: 13  size: 9
fitness: 22.4861  complexity: 12  size: 9
fitness: 60.8532  complexity: 8  size: 8
fitness: 130.944  complexity: 12  size: 9
fitness: 153.193  complexity: 12  size: 9
fitness: 292.29  complexity: 12  size: 9
fitness: 401.462  complexity: 12  size: 9
fitness: 403.204  complexity: 8  size: 8
fitness: 404.945  complexity: 8  size: 8
fitness: 417.9  complexity: 8  size: 8
fitness: 419.7  complexity: 14  size: 10
fitness: 423.305  complexity: 8  size: 8
fitness: 424.223  complexity: 8  size: 8
fitness: 427.06  complexity: 12  size: 9
fitness: 429.27  complexity: 13  size: 9
fitness: 431.689  complexity: 12  size: 9
fitness: 438.435  complexity: 14  size: 10
fitness: 439.615  complexity: 14  size: 10
fitness: 440.368  complexity: 12  size: 9
fitness: 440.611  complexity: 12  size: 9
fitness: 444.293  complexity: 14  size: 10
fitness: 447.183  complexity: 12  size: 9
fitness: 451.188  complexity: 14  size: 10
fitness: 454.602  complexity: 8  size: 8
fitness: 456.341  complexity: 8  size: 8
fitness: 461.784  complexity: 8  size: 8
fitness: 462.7  complexity: 13  size: 9
fitness: 472.067  complexity: 12  size: 9


Species: 206.327  offsprings: 10  size: 11
fitness: 0.238899  complexity: 9  size: 8
fitness: 0.327612  complexity: 9  size: 8
fitness: 0.813864  complexity: 9  size: 8
fitness: 59.5696  complexity: 9  size: 8
fitness: 181.809  complexity: 11  size: 9
fitness: 240.9  complexity: 11  size: 9
fitness: 315.51  complexity: 9  size: 8
fitness: 320.548  complexity: 11  size: 9
fitness: 324.838  complexity: 11  size: 9
fitness: 335.336  complexity: 11  size: 9
fitness: 489.709  complexity: 9  size: 8


Species: 152.703  offsprings: 9  size: 13
fitness: 6.0852  complexity: 16  size: 12
fitness: 11.7808  complexity: 14  size: 11
fitness: 14.8663  complexity: 14  size: 11
fitness: 23.842  complexity: 14  size: 11
fitness: 108.329  complexity: 14  size: 11
fitness: 148.162  complexity: 14  size: 11
fitness: 157.62  complexity: 16  size: 12
fitness: 201.183  complexity: 14  size: 11
fitness: 244.832  complexity: 14  size: 11
fitness: 245.849  complexity: 14  size: 11
fitness: 273.025  complexity: 14  size: 11
fitness: 274.75  complexity: 14  size: 11
fitness: 274.814  complexity: 14  size: 11


Species: 143.495  offsprings: 9  size: 12
fitness: 13.1619  complexity: 9  size: 8
fitness: 16.7588  complexity: 9  size: 8
fitness: 20.005  complexity: 9  size: 8
fitness: 31.6922  complexity: 9  size: 8
fitness: 49.3533  complexity: 9  size: 8
fitness: 53.7168  complexity: 9  size: 8
fitness: 58.2378  complexity: 10  size: 8
fitness: 78.9496  complexity: 9  size: 8
fitness: 156.282  complexity: 9  size: 8
fitness: 212.258  complexity: 10  size: 8
fitness: 272.754  complexity: 9  size: 8
fitness: 758.773  complexity: 9  size: 8


Species: 103.566  offsprings: 9  size: 10
fitness: 12.4722  complexity: 12  size: 8
fitness: 18.6312  complexity: 12  size: 8
fitness: 63.8661  complexity: 12  size: 8
fitness: 87.7759  complexity: 12  size: 8
fitness: 103.44  complexity: 12  size: 8
fitness: 119.594  complexity: 12  size: 8
fitness: 137.999  complexity: 13  size: 8
fitness: 158.591  complexity: 12  size: 8
fitness: 165.908  complexity: 12  size: 8
fitness: 167.386  complexity: 12  size: 8


Species: 52.4538  offsprings: 6  size: 5
fitness: 23.1498  complexity: 11  size: 9
fitness: 32.255  complexity: 11  size: 9
fitness: 59.07  complexity: 11  size: 9
fitness: 60.3434  complexity: 11  size: 9
fitness: 87.4507  complexity: 11  size: 9


Species: 49.1325  offsprings: 6  size: 8
fitness: 11.8073  complexity: 8  size: 8
fitness: 36.1158  complexity: 8  size: 8
fitness: 43.9241  complexity: 8  size: 8
fitness: 46.6319  complexity: 8  size: 8
fitness: 56.2858  complexity: 8  size: 8
fitness: 58.2935  complexity: 8  size: 8
fitness: 63.7218  complexity: 8  size: 8
fitness: 76.28  complexity: 8  size: 8


Species: 44.5979  offsprings: 5  size: 9
fitness: 11.7493  complexity: 9  size: 8
fitness: 32.3008  complexity: 9  size: 8
fitness: 34.25  complexity: 9  size: 8
fitness: 35.1254  complexity: 9  size: 8
fitness: 41.3473  complexity: 9  size: 8
fitness: 48.1642  complexity: 9  size: 8
fitness: 63.4196  complexity: 9  size: 8
fitness: 67.3089  complexity: 9  size: 8
fitness: 67.7155  complexity: 9  size: 8





fitness: 645.904  complexity: 11  size: 9



Generation: 35



Species: 513.624  offsprings: 31  size: 26
fitness: 12.7862  complexity: 9  size: 8
fitness: 22.6627  complexity: 12  size: 9
fitness: 493.344  complexity: 12  size: 9
fitness: 507.931  complexity: 10  size: 8
fitness: 509.647  complexity: 9  size: 8
fitness: 513.666  complexity: 9  size: 8
fitness: 523.041  complexity: 9  size: 8
fitness: 529.215  complexity: 9  size: 8
fitness: 529.667  complexity: 9  size: 8
fitness: 530.6  complexity: 14  size: 10
fitness: 532.826  complexity: 13  size: 10
fitness: 544.657  complexity: 11  size: 9
fitness: 553.941  complexity: 9  size: 8
fitness: 555.555  complexity: 9  size: 8
fitness: 562.252  complexity: 12  size: 9
fitness: 565.734  complexity: 11  size: 9
fitness: 568.716  complexity: 11  size: 9
fitness: 569.74  complexity: 14  size: 10
fitness: 574.507  complexity: 11  size: 9
fitness: 577  complexity: 11  size: 9
fitness: 577.706  complexity: 11  size: 9
fitness: 580.801  complexity: 9  size: 8
fitness: 592.56  complexity: 11  size: 9
fitness: 594.656  complexity: 9  size: 8
fitness: 614.52  complexity: 9  size: 8
fitness: 616.494  complexity: 9  size: 8


Species: nan  offsprings: 24  size: 28
fitness: 12.0536  complexity: 13  size: 9
fitness: 41.1348  complexity: 9  size: 8
fitness: 41.9504  complexity: 12  size: 9
fitness: 135.634  complexity: 11  size: 9
fitness: 482.466  complexity: 11  size: 9
fitness: 492.087  complexity: 11  size: 9
fitness: 502.14  complexity: 11  size: 9
fitness: 573.296  complexity: 12  size: 8
fitness: 590.961  complexity: 12  size: 9
fitness: 628.478  complexity: 11  size: 9
fitness: 658.441  complexity: 11  size: 9
fitness: nan  complexity: 9  size: 8
fitness: 12.0633  complexity: 11  size: 9
fitness: 25.0153  complexity: 9  size: 8
fitness: 26.4849  complexity: 11  size: 9
fitness: 455.279  complexity: 11  size: 9
fitness: 616.58  complexity: 11  size: 9
fitness: nan  complexity: 13  size: 9
fitness: 575.149  complexity: 9  size: 8
fitness: nan  complexity: 13  size: 9
fitness: 11.7649  complexity: 11  size: 8
fitness: 486.303  complexity: 11  size: 9
fitness: 490.979  complexity: 9  size: 8
fitness: 509.997  complexity: 11  size: 9
fitness: 532.48  complexity: 11  size: 9
fitness: 634.923  complexity: 12  size: 9
fitness: 647.813  complexity: 11  size: 9
fitness: 650.603  complexity: 11  size: 9


Species: 494.505  offsprings: 27  size: 28
fitness: 13.8501  complexity: 9  size: 8
fitness: 54.3625  complexity: 9  size: 8
fitness: 113.465  complexity: 9  size: 8
fitness: 489.942  complexity: 11  size: 9
fitness: 499.418  complexity: 11  size: 9
fitness: 499.754  complexity: 9  size: 8
fitness: 513.218  complexity: 10  size: 8
fitness: 515.92  complexity: 11  size: 9
fitness: 518.737  complexity: 10  size: 8
fitness: 521.79  complexity: 9  size: 8
fitness: 522.752  complexity: 9  size: 8
fitness: 524.196  complexity: 11  size: 9
fitness: 544.806  complexity: 9  size: 8
fitness: 547.138  complexity: 11  size: 9
fitness: 550.659  complexity: 9  size: 8
fitness: 552.831  complexity: 9  size: 8
fitness: 553.356  complexity: 9  size: 8
fitness: 553.867  complexity: 9  size: 8
fitness: 554.086  complexity: 11  size: 9
fitness: 556.628  complexity: 9  size: 8
fitness: 557.542  complexity: 9  size: 8
fitness: 562.179  complexity: 9  size: 8
fitness: 562.643  complexity: 11  size: 9
fitness: 565.5  complexity: 9  size: 8
fitness: 574.11  complexity: 11  size: 9
fitness: 585.806  complexity: 9  size: 8
fitness: 617.236  complexity: 11  size: 9
fitness: 620.343  complexity: 11  size: 9


Species: nan  offsprings: 27  size: 29
fitness: nan  complexity: 9  size: 8
fitness: 12.39  complexity: 11  size: 8
fitness: 491.209  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: 4.69281  complexity: 9  size: 8
fitness: 12.265  complexity: 11  size: 8
fitness: 154.771  complexity: 9  size: 8
fitness: 520.242  complexity: 11  size: 8
fitness: 534.55  complexity: 9  size: 8
fitness: 546.228  complexity: 11  size: 8
fitness: 551.983  complexity: 10  size: 8
fitness: 574.552  complexity: 11  size: 8
fitness: nan  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: 542.059  complexity: 9  size: 8
fitness: 559.889  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: 549.234  complexity: 10  size: 8
fitness: 567.612  complexity: 10  size: 8
fitness: nan  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: 575.568  complexity: 11  size: 8
fitness: nan  complexity: 9  size: 8
fitness: 21.007  complexity: 11  size: 8
fitness: 522.418  complexity: 9  size: 8
fitness: 567.401  complexity: 9  size: 8
fitness: 569.187  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8


Species: 500.126  offsprings: 27  size: 22
fitness: 229.683  complexity: 12  size: 9
fitness: 325.603  complexity: 11  size: 8
fitness: 382.797  complexity: 10  size: 8
fitness: 437.663  complexity: 10  size: 8
fitness: 470.516  complexity: 10  size: 8
fitness: 481.058  complexity: 12  size: 9
fitness: 494.884  complexity: 10  size: 8
fitness: 500.785  complexity: 10  size: 8
fitness: 517.581  complexity: 12  size: 9
fitness: 519.404  complexity: 11  size: 8
fitness: 524.801  complexity: 11  size: 8
fitness: 524.848  complexity: 11  size: 8
fitness: 533.984  complexity: 11  size: 8
fitness: 544.342  complexity: 10  size: 8
fitness: 554.165  complexity: 12  size: 9
fitness: 556.485  complexity: 13  size: 9
fitness: 556.881  complexity: 12  size: 9
fitness: 557.469  complexity: 12  size: 9
fitness: 570.032  complexity: 12  size: 9
fitness: 571.452  complexity: 12  size: 9
fitness: 572.899  complexity: 12  size: 9
fitness: 575.451  complexity: 10  size: 8


Species: nan  offsprings: 19  size: 25
fitness: 20.5815  complexity: 12  size: 9
fitness: 21.9417  complexity: 13  size: 9
fitness: nan  complexity: 12  size: 9
fitness: nan  complexity: 13  size: 9
fitness: 68.851  complexity: 12  size: 9
fitness: nan  complexity: 13  size: 9
fitness: nan  complexity: 12  size: 9
fitness: nan  complexity: 13  size: 9
fitness: 26.2625  complexity: 13  size: 9
fitness: 51.2545  complexity: 12  size: 9
fitness: 97.8796  complexity: 12  size: 9
fitness: nan  complexity: 12  size: 9
fitness: 47.2264  complexity: 12  size: 9
fitness: nan  complexity: 12  size: 9
fitness: nan  complexity: 12  size: 9
fitness: nan  complexity: 12  size: 9
fitness: 84.7889  complexity: 12  size: 9
fitness: nan  complexity: 12  size: 9
fitness: 35.7166  complexity: 8  size: 8
fitness: 55.6462  complexity: 8  size: 8
fitness: 57.0535  complexity: 8  size: 8
fitness: 58.0313  complexity: 12  size: 9
fitness: 68.5589  complexity: 8  size: 8
fitness: 71.6716  complexity: 9  size: 8
fitness: 93.3829  complexity: 12  size: 9


Species: 407.458  offsprings: 18  size: 22
fitness: 23.9262  complexity: 10  size: 9
fitness: 137.872  complexity: 10  size: 9
fitness: 347.308  complexity: 10  size: 9
fitness: 381.589  complexity: 10  size: 9
fitness: 387.751  complexity: 10  size: 9
fitness: 399.157  complexity: 10  size: 9
fitness: 399.972  complexity: 10  size: 9
fitness: 404.825  complexity: 10  size: 9
fitness: 421.053  complexity: 11  size: 9
fitness: 430.867  complexity: 10  size: 9
fitness: 436.491  complexity: 8  size: 8
fitness: 436.582  complexity: 10  size: 9
fitness: 439.5  complexity: 10  size: 9
fitness: 443.327  complexity: 10  size: 9
fitness: 445.188  complexity: 8  size: 8
fitness: 462.156  complexity: 8  size: 8
fitness: 467.699  complexity: 10  size: 9
fitness: 470.444  complexity: 10  size: 9
fitness: 495.811  complexity: 10  size: 9
fitness: 510.315  complexity: 10  size: 9
fitness: 510.645  complexity: 10  size: 9
fitness: 511.59  complexity: 10  size: 9


Species: 340.026  offsprings: 16  size: 10
fitness: 0.163145  complexity: 12  size: 9
fitness: 69.3009  complexity: 12  size: 9
fitness: 130.671  complexity: 13  size: 9
fitness: 428.983  complexity: 12  size: 9
fitness: 438.983  complexity: 12  size: 9
fitness: 445.03  complexity: 14  size: 10
fitness: 447.486  complexity: 14  size: 10
fitness: 448.142  complexity: 14  size: 9
fitness: 483.864  complexity: 13  size: 9
fitness: 507.633  complexity: 12  size: 9


Species: 339.462  offsprings: 15  size: 17
fitness: 0.301388  complexity: 8  size: 8
fitness: 15.9114  complexity: 8  size: 8
fitness: 19.662  complexity: 8  size: 8
fitness: 35.7689  complexity: 8  size: 8
fitness: 383.682  complexity: 8  size: 8
fitness: 403.128  complexity: 8  size: 8
fitness: 415.13  complexity: 8  size: 8
fitness: 428.326  complexity: 8  size: 8
fitness: 430.201  complexity: 8  size: 8
fitness: 432.316  complexity: 8  size: 8
fitness: 443.82  complexity: 8  size: 8
fitness: 447.712  complexity: 8  size: 8
fitness: 447.96  complexity: 8  size: 8
fitness: 448.36  complexity: 8  size: 8
fitness: 460.905  complexity: 8  size: 8
fitness: 473.737  complexity: 8  size: 8
fitness: 483.943  complexity: 8  size: 8


Species: 240.978  offsprings: 14  size: 10
fitness: 12.4849  complexity: 10  size: 8
fitness: 32.1415  complexity: 8  size: 8
fitness: 51.3566  complexity: 9  size: 8
fitness: 55.1974  complexity: 9  size: 8
fitness: 119.216  complexity: 9  size: 8
fitness: 156.04  complexity: 9  size: 8
fitness: 215.822  complexity: 9  size: 8
fitness: 262.593  complexity: 9  size: 8
fitness: 750.007  complexity: 9  size: 8
fitness: 754.919  complexity: 11  size: 9


Species: 189.318  offsprings: 10  size: 10
fitness: 14.9898  complexity: 9  size: 8
fitness: 19.3255  complexity: 9  size: 8
fitness: 56.9811  complexity: 9  size: 8
fitness: 70.6609  complexity: 9  size: 8
fitness: 89.6902  complexity: 11  size: 9
fitness: 213.475  complexity: 11  size: 9
fitness: 270.879  complexity: 9  size: 8
fitness: 314.771  complexity: 11  size: 9
fitness: 356.648  complexity: 9  size: 8
fitness: 485.756  complexity: 9  size: 8


Species: 155.589  offsprings: 9  size: 9
fitness: 24.27  complexity: 14  size: 11
fitness: 30.9287  complexity: 14  size: 11
fitness: 32.9856  complexity: 14  size: 11
fitness: 72.7924  complexity: 14  size: 11
fitness: 97.4808  complexity: 14  size: 11
fitness: 255.622  complexity: 14  size: 11
fitness: 263.844  complexity: 14  size: 11
fitness: 306.476  complexity: 14  size: 11
fitness: 315.904  complexity: 14  size: 11


Species: 104.015  offsprings: 8  size: 9
fitness: 12.2434  complexity: 12  size: 8
fitness: 12.3828  complexity: 12  size: 8
fitness: 12.8493  complexity: 12  size: 8
fitness: 112.49  complexity: 12  size: 8
fitness: 116.183  complexity: 12  size: 8
fitness: 145.66  complexity: 12  size: 8
fitness: 159.762  complexity: 12  size: 8
fitness: 162.465  complexity: 12  size: 8
fitness: 202.098  complexity: 13  size: 8


Species: 50.8149  offsprings: 6  size: 5
fitness: 12.9858  complexity: 9  size: 8
fitness: 34.345  complexity: 9  size: 8
fitness: 55.8751  complexity: 9  size: 8
fitness: 65.9496  complexity: 9  size: 8
fitness: 84.919  complexity: 9  size: 8


Species: 38.8807  offsprings: 5  size: 6
fitness: 12.0921  complexity: 11  size: 9
fitness: 21.5561  complexity: 14  size: 10
fitness: 23.3909  complexity: 11  size: 9
fitness: 35.1934  complexity: 13  size: 10
fitness: 68.7664  complexity: 11  size: 9
fitness: 72.2854  complexity: 11  size: 9





fitness: 562.643  complexity: 11  size: 9



Generation: 36



Species: 446.074  offsprings: 21  size: 24
fitness: 16.5329  complexity: 11  size: 9
fitness: 16.973  complexity: 9  size: 8
fitness: 20.2456  complexity: 12  size: 9
fitness: 29.7378  complexity: 11  size: 9
fitness: 213.529  complexity: 11  size: 9
fitness: 418.802  complexity: 11  size: 9
fitness: 478.146  complexity: 11  size: 9
fitness: 499.681  complexity: 9  size: 8
fitness: 511.041  complexity: 11  size: 9
fitness: 521.234  complexity: 11  size: 9
fitness: 524.987  complexity: 9  size: 8
fitness: 546.899  complexity: 9  size: 8
fitness: 556.95  complexity: 9  size: 8
fitness: 558.85  complexity: 14  size: 10
fitness: 563.396  complexity: 12  size: 9
fitness: 563.723  complexity: 11  size: 9
fitness: 566.084  complexity: 9  size: 8
fitness: 573.938  complexity: 9  size: 8
fitness: 576.814  complexity: 11  size: 9
fitness: 580.534  complexity: 9  size: 8
fitness: 583.385  complexity: 9  size: 8
fitness: 588.467  complexity: 9  size: 8
fitness: 593.717  complexity: 11  size: 9
fitness: 602.109  complexity: 9  size: 8


Species: 393.342  offsprings: 19  size: 7
fitness: 18.0411  complexity: 11  size: 9
fitness: 84.8072  complexity: 11  size: 9
fitness: 426.748  complexity: 11  size: 9
fitness: 515.298  complexity: 11  size: 9
fitness: 560.358  complexity: 11  size: 9
fitness: 568.555  complexity: 11  size: 9
fitness: 579.585  complexity: 14  size: 10


Species: nan  offsprings: 19  size: 18
fitness: 12.9011  complexity: 11  size: 9
fitness: 46.577  complexity: 11  size: 9
fitness: 489.7  complexity: 11  size: 9
fitness: 491.316  complexity: 11  size: 9
fitness: 507.011  complexity: 11  size: 9
fitness: 546.622  complexity: 11  size: 9
fitness: nan  complexity: 13  size: 9
fitness: 616.794  complexity: 11  size: 9
fitness: nan  complexity: 13  size: 9
fitness: 11.4877  complexity: 11  size: 8
fitness: 12.0279  complexity: 13  size: 9
fitness: 12.4006  complexity: 11  size: 9
fitness: 492.55  complexity: 11  size: 9
fitness: 555.701  complexity: 13  size: 10
fitness: 557.238  complexity: 12  size: 9
fitness: 568.998  complexity: 11  size: 8
fitness: 633.609  complexity: 11  size: 9
fitness: 651.45  complexity: 11  size: 9


Species: nan  offsprings: 15  size: 33
fitness: 6.96115  complexity: 9  size: 8
fitness: 8.71312  complexity: 9  size: 8
fitness: 9.46518  complexity: 9  size: 8
fitness: 11.4334  complexity: 10  size: 8
fitness: 12.1758  complexity: 10  size: 8
fitness: 18.4617  complexity: 9  size: 8
fitness: 18.8607  complexity: 9  size: 8
fitness: 20.0855  complexity: 9  size: 8
fitness: 20.4277  complexity: 9  size: 8
fitness: 21.0464  complexity: 11  size: 8
fitness: 30.923  complexity: 11  size: 8
fitness: 31.9901  complexity: 9  size: 8
fitness: 47.1256  complexity: 10  size: 8
fitness: 123.171  complexity: 9  size: 8
fitness: 429.939  complexity: 9  size: 8
fitness: 464.171  complexity: 9  size: 8
fitness: 499.27  complexity: 9  size: 8
fitness: 501.553  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: 519.236  complexity: 10  size: 8
fitness: 567.456  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: 513.757  complexity: 9  size: 8
fitness: 549.314  complexity: 11  size: 8
fitness: 550.566  complexity: 9  size: 8
fitness: 584.117  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8
fitness: 509.787  complexity: 9  size: 8
fitness: 513.1  complexity: 9  size: 8
fitness: nan  complexity: 9  size: 8


Species: 486.497  offsprings: 21  size: 26
fitness: 16.4873  complexity: 9  size: 8
fitness: 31.0013  complexity: 11  size: 9
fitness: 72.0174  complexity: 11  size: 9
fitness: 472.429  complexity: 9  size: 8
fitness: 489.64  complexity: 9  size: 8
fitness: 490.466  complexity: 9  size: 8
fitness: 493.917  complexity: 9  size: 8
fitness: 498.051  complexity: 9  size: 8
fitness: 503.809  complexity: 11  size: 9
fitness: 510.714  complexity: 9  size: 8
fitness: 512.241  complexity: 11  size: 9
fitness: 524.182  complexity: 9  size: 8
fitness: 545.467  complexity: 11  size: 9
fitness: 548.471  complexity: 9  size: 8
fitness: 551.063  complexity: 9  size: 8
fitness: 551.591  complexity: 9  size: 8
fitness: 553.919  complexity: 9  size: 8
fitness: 557.393  complexity: 9  size: 8
fitness: 559.834  complexity: 9  size: 8
fitness: 567.098  complexity: 9  size: 8
fitness: 567.175  complexity: 11  size: 9
fitness: 586.816  complexity: 11  size: 9
fitness: 587.878  complexity: 11  size: 9
fitness: 618.235  complexity: 11  size: 9
fitness: 618.927  complexity: 11  size: 9
fitness: 620.106  complexity: 11  size: 9


Species: 154.102  offsprings: 9  size: 10
fitness: 14.5602  complexity: 14  size: 11
fitness: 25.971  complexity: 14  size: 11
fitness: 31.5433  complexity: 14  size: 11
fitness: 75.1246  complexity: 14  size: 11
fitness: 96.6337  complexity: 14  size: 11
fitness: 182.063  complexity: 14  size: 11
fitness: 232.03  complexity: 14  size: 11
fitness: 265.448  complexity: 14  size: 11
fitness: 284.794  complexity: 14  size: 11
fitness: 332.851  complexity: 14  size: 11


Species: nan  offsprings: 23  size: 25
fitness: 474.397  complexity: 10  size: 8
fitness: 499.188  complexity: 12  size: 9
fitness: 502.497  complexity: 10  size: 8
fitness: 529.954  complexity: 10  size: 8
fitness: 534.388  complexity: 10  size: 8
fitness: 560.823  complexity: 12  size: 9
fitness: 572.948  complexity: 12  size: 9
fitness: 573.276  complexity: 12  size: 9
fitness: nan  complexity: 14  size: 9
fitness: 12.2512  complexity: 10  size: 8
fitness: 302.621  complexity: 12  size: 9
fitness: 461.454  complexity: 12  size: 9
fitness: 526.563  complexity: 12  size: 9
fitness: 529.96  complexity: 12  size: 9
fitness: 540.033  complexity: 10  size: 8
fitness: 542.077  complexity: 12  size: 9
fitness: 554.353  complexity: 11  size: 8
fitness: 556.201  complexity: 12  size: 9
fitness: 569.451  complexity: 12  size: 9
fitness: 569.858  complexity: 13  size: 9
fitness: 569.957  complexity: 12  size: 9
fitness: 569.97  complexity: 13  size: 9
fitness: 571.55  complexity: 12  size: 9
fitness: 573.713  complexity: 13  size: 9
fitness: 589.799  complexity: 10  size: 8


Species: 555.249  offsprings: 25  size: 2
fitness: 538.993  complexity: 12  size: 9
fitness: 571.504  complexity: 12  size: 9


Species: nan  offsprings: 17  size: 14
fitness: nan  complexity: 12  size: 9
fitness: 46.7164  complexity: 12  size: 9
fitness: 56.1217  complexity: 12  size: 9
fitness: 94.6542  complexity: 12  size: 9
fitness: nan  complexity: 14  size: 10
fitness: nan  complexity: 12  size: 9
fitness: 22.9286  complexity: 12  size: 9
fitness: 96.534  complexity: 12  size: 9
fitness: nan  complexity: 12  size: 9
fitness: 97.4764  complexity: 12  size: 9
fitness: nan  complexity: 13  size: 9
fitness: nan  complexity: 12  size: 9
fitness: nan  complexity: 12  size: 9
fitness: 98.3934  complexity: 12  size: 9


Species: 394.294  offsprings: 14  size: 19
fitness: 24.2871  complexity: 8  size: 8
fitness: 83.2896  complexity: 8  size: 8
fitness: 390.989  complexity: 8  size: 8
fitness: 396.625  complexity: 8  size: 8
fitness: 411.704  complexity: 8  size: 8
fitness: 419.863  complexity: 8  size: 8
fitness: 424.508  complexity: 8  size: 8
fitness: 429.026  complexity: 8  size: 8
fitness: 430.62  complexity: 8  size: 8
fitness: 430.966  complexity: 8  size: 8
fitness: 433.039  complexity: 8  size: 8
fitness: 434.652  complexity: 8  size: 8
